"model","accession","gene_name","organism","namespace","prompt_id","llm_sim"
"Mistral 7B","P32494","NGG1","yeast","cellular_component","P1_zeroshot",0.301
"Mistral 7B","P32494","NGG1","yeast","cellular_component","P2_constrained",0.302
"Mistral 7B","P32494","NGG1","yeast","cellular_component","P3_fewshot",0.2
"Mistral 7B","P32494","NGG1","yeast","cellular_component","P4_cot",0.169
"Mistral 7B","P32494","NGG1","yeast","cellular_component","P5_selection",0.351
"Mistral 7B","Q12453","CEX1","yeast","molecular_function","P1_zeroshot",0.292
"Mistral 7B","Q12453","CEX1","yeast","molecular_function","P2_constrained",0.213
"Mistral 7B","Q12453","CEX1","yeast","molecular_function","P3_fewshot",0.21
"Mistral 7B","Q12453","CEX1","yeast","molecular_function","P4_cot",0.423
"Mistral 7B","Q12453","CEX1","yeast","molecular_function","P5_selection",0.847
"Mistral 7B","Q12453","CEX1","yeast","biological_process","P1_zeroshot",0.075
"Mistral 7B","Q12453","CEX1","yeast","biological_process","P2_constrained",0.202
"Mistral 7B","Q12453","CEX1","yeast","biological_process","P3_fewshot",0.315
"Mistral 7B","Q12453","CEX1","yeast","biological_process","P4_cot",0.096
"Mistral 7B","Q12453","CEX1","yeast","biological_process","P5_selection",0.232
"Mistral 7B","Q12453","CEX1","yeast","cellular_component","P1_zeroshot",0.335
"Mistral 7B","Q12453","CEX1","yeast","cellular_component","P2_constrained",0.395
"Mistral 7B","Q12453","CEX1","yeast","cellular_component","P3_fewshot",0.407
"Mistral 7B","Q12453","CEX1","yeast","cellular_component","P4_cot",0.259
"Mistral 7B","Q12453","CEX1","yeast","cellular_component","P5_selection",0.643
"Mistral 7B","Q03435","NHP10","yeast","molecular_function","P1_zeroshot",0.221
"Mistral 7B","Q03435","NHP10","yeast","molecular_function","P2_constrained",0.281
"Mistral 7B","Q03435","NHP10","yeast","molecular_function","P3_fewshot",0.148
"Mistral 7B","Q03435","NHP10","yeast","molecular_function","P4_cot",0.038
"Mistral 7B","Q03435","NHP10","yeast","molecular_function","P5_selection",0.231
"Mistral 7B","Q03435","NHP10","yeast","biological_process","P1_zeroshot",0.282
"Mistral 7B","Q03435","NHP10","yeast","biological_process","P2_constrained",0.255
"Mistral 7B","Q03435","NHP10","yeast","biological_process","P3_fewshot",0.222
"Mistral 7B","Q03435","NHP10","yeast","biological_process","P4_cot",0.339
"Mistral 7B","Q03435","NHP10","yeast","biological_process","P5_selection",0.305
"Mistral 7B","Q03435","NHP10","yeast","cellular_component","P1_zeroshot",0.644
"Mistral 7B","Q03435","NHP10","yeast","cellular_component","P2_constrained",0.25
"Mistral 7B","Q03435","NHP10","yeast","cellular_component","P3_fewshot",0.694
"Mistral 7B","Q03435","NHP10","yeast","cellular_component","P4_cot",0.555
"Mistral 7B","Q03435","NHP10","yeast","cellular_component","P5_selection",0.5
"Mistral 7B","P06777","RAD1","yeast","molecular_function","P1_zeroshot",0.059
"Mistral 7B","P06777","RAD1","yeast","molecular_function","P2_constrained",0.074
"Mistral 7B","P06777","RAD1","yeast","molecular_function","P3_fewshot",0.21
"Mistral 7B","P06777","RAD1","yeast","molecular_function","P4_cot",0.054
"Mistral 7B","P06777","RAD1","yeast","molecular_function","P5_selection",0.847
"Mistral 7B","P06777","RAD1","yeast","biological_process","P1_zeroshot",0.561
"Mistral 7B","P06777","RAD1","yeast","biological_process","P2_constrained",0.567
"Mistral 7B","P06777","RAD1","yeast","biological_process","P3_fewshot",0.55
"Mistral 7B","P06777","RAD1","yeast","biological_process","P4_cot",0.604
"Mistral 7B","P06777","RAD1","yeast","biological_process","P5_selection",0.555
"Mistral 7B","P06777","RAD1","yeast","cellular_component","P1_zeroshot",0.488
"Mistral 7B","P06777","RAD1","yeast","cellular_component","P2_constrained",0.358
"Mistral 7B","P06777","RAD1","yeast","cellular_component","P3_fewshot",0.414
"Mistral 7B","P06777","RAD1","yeast","cellular_component","P4_cot",0.404
"Mistral 7B","P06777","RAD1","yeast","cellular_component","P5_selection",0.469
"Mistral 7B","Q08562","ULS1","yeast","molecular_function","P1_zeroshot",0.193
"Mistral 7B","Q08562","ULS1","yeast","molecular_function","P2_constrained",0.657
"Mistral 7B","Q08562","ULS1","yeast","molecular_function","P3_fewshot",0.51
"Mistral 7B","Q08562","ULS1","yeast","molecular_function","P4_cot",0.1
"Mistral 7B","Q08562","ULS1","yeast","molecular_function","P5_selection",0.657
"Mistral 7B","Q08562","ULS1","yeast","biological_process","P1_zeroshot",0.141
"Mistral 7B","Q08562","ULS1","yeast","biological_process","P2_constrained",0.083
"Mistral 7B","Q08562","ULS1","yeast","biological_process","P3_fewshot",0.282
"Mistral 7B","Q08562","ULS1","yeast","biological_process","P4_cot",0.194
"Mistral 7B","Q08562","ULS1","yeast","biological_process","P5_selection",0.136
"Mistral 7B","Q08562","ULS1","yeast","cellular_component","P1_zeroshot",0.394
"Mistral 7B","Q08562","ULS1","yeast","cellular_component","P2_constrained",0.488
"Mistral 7B","Q08562","ULS1","yeast","cellular_component","P3_fewshot",0.431
"Mistral 7B","Q08562","ULS1","yeast","cellular_component","P4_cot",0.773
"Mistral 7B","Q08562","ULS1","yeast","cellular_component","P5_selection",0.753
"Mistral 7B","Q06639","RSC3","yeast","molecular_function","P1_zeroshot",0.292
"Mistral 7B","Q06639","RSC3","yeast","molecular_function","P2_constrained",0.292
"Mistral 7B","Q06639","RSC3","yeast","molecular_function","P3_fewshot",0.21
"Mistral 7B","Q06639","RSC3","yeast","molecular_function","P4_cot",0.847
"Mistral 7B","Q06639","RSC3","yeast","molecular_function","P5_selection",0.847
"Mistral 7B","Q06639","RSC3","yeast","biological_process","P1_zeroshot",0.436
"Mistral 7B","Q06639","RSC3","yeast","biological_process","P2_constrained",0.059
"Mistral 7B","Q06639","RSC3","yeast","biological_process","P3_fewshot",0.175
"Mistral 7B","Q06639","RSC3","yeast","biological_process","P4_cot",0.306
"Mistral 7B","Q06639","RSC3","yeast","biological_process","P5_selection",0.537
"Mistral 7B","Q06639","RSC3","yeast","cellular_component","P1_zeroshot",0.415
"Mistral 7B","Q06639","RSC3","yeast","cellular_component","P2_constrained",0.282
"Mistral 7B","Q06639","RSC3","yeast","cellular_component","P3_fewshot",0.263
"Mistral 7B","Q06639","RSC3","yeast","cellular_component","P4_cot",0.382
"Mistral 7B","Q06639","RSC3","yeast","cellular_component","P5_selection",0.557
"Mistral 7B","P40093","YEY6","yeast","biological_process","P1_zeroshot",0.289
"Mistral 7B","P40093","YEY6","yeast","biological_process","P2_constrained",0.289
"Mistral 7B","P40093","YEY6","yeast","biological_process","P3_fewshot",0.289
"Mistral 7B","P40093","YEY6","yeast","biological_process","P4_cot",0.211
"Mistral 7B","P40093","YEY6","yeast","biological_process","P5_selection",0.269
"Mistral 7B","P40093","YEY6","yeast","cellular_component","P1_zeroshot",0.602
"Mistral 7B","P40093","YEY6","yeast","cellular_component","P2_constrained",0.392
"Mistral 7B","P40093","YEY6","yeast","cellular_component","P3_fewshot",0.547
"Mistral 7B","P40093","YEY6","yeast","cellular_component","P4_cot",0.52
"Mistral 7B","P40093","YEY6","yeast","cellular_component","P5_selection",0.945
"Mistral 7B","P07272","PPR1","yeast","molecular_function","P1_zeroshot",0.275
"Mistral 7B","P07272","PPR1","yeast","molecular_function","P2_constrained",0.314
"Mistral 7B","P07272","PPR1","yeast","molecular_function","P3_fewshot",0.514
"Mistral 7B","P07272","PPR1","yeast","molecular_function","P4_cot",0.259
"Mistral 7B","P07272","PPR1","yeast","molecular_function","P5_selection",0.442
"Mistral 7B","P07272","PPR1","yeast","biological_process","P1_zeroshot",0.431
"Mistral 7B","P07272","PPR1","yeast","biological_process","P2_constrained",0.366
"Mistral 7B","P07272","PPR1","yeast","biological_process","P3_fewshot",0.287
"Mistral 7B","P07272","PPR1","yeast","biological_process","P4_cot",0.315
"Mistral 7B","P07272","PPR1","yeast","biological_process","P5_selection",0.327
"Mistral 7B","Q06596","ARR1","yeast","molecular_function","P1_zeroshot",0.242
"Mistral 7B","Q06596","ARR1","yeast","molecular_function","P2_constrained",0.321
"Mistral 7B","Q06596","ARR1","yeast","molecular_function","P3_fewshot",0.287
"Mistral 7B","Q06596","ARR1","yeast","molecular_function","P4_cot",0.222
"Mistral 7B","Q06596","ARR1","yeast","molecular_function","P5_selection",0.509
"Mistral 7B","Q06596","ARR1","yeast","biological_process","P1_zeroshot",0.262
"Mistral 7B","Q06596","ARR1","yeast","biological_process","P2_constrained",0.314
"Mistral 7B","Q06596","ARR1","yeast","biological_process","P3_fewshot",0.075
"Mistral 7B","Q06596","ARR1","yeast","biological_process","P4_cot",0.438
"Mistral 7B","Q06596","ARR1","yeast","biological_process","P5_selection",0.443
"Mistral 7B","Q06596","ARR1","yeast","cellular_component","P1_zeroshot",0.469
"Mistral 7B","Q06596","ARR1","yeast","cellular_component","P2_constrained",0.41
"Mistral 7B","Q06596","ARR1","yeast","cellular_component","P3_fewshot",0.807
"Mistral 7B","Q06596","ARR1","yeast","cellular_component","P4_cot",0.832
"Mistral 7B","Q06596","ARR1","yeast","cellular_component","P5_selection",0.667
"Mistral 7B","P32528","DUR1","yeast","molecular_function","P1_zeroshot",0.19
"Mistral 7B","P32528","DUR1","yeast","molecular_function","P2_constrained",0.302
"Mistral 7B","P32528","DUR1","yeast","molecular_function","P3_fewshot",0.411
"Mistral 7B","P32528","DUR1","yeast","molecular_function","P4_cot",0.162
"Mistral 7B","P32528","DUR1","yeast","molecular_function","P5_selection",0.296
"Mistral 7B","P32528","DUR1","yeast","biological_process","P1_zeroshot",0.26
"Mistral 7B","P32528","DUR1","yeast","biological_process","P2_constrained",0.22
"Mistral 7B","P32528","DUR1","yeast","biological_process","P3_fewshot",0.317
"Mistral 7B","P32528","DUR1","yeast","biological_process","P4_cot",0.437
"Mistral 7B","P32528","DUR1","yeast","biological_process","P5_selection",0.26
"Mistral 7B","P32528","DUR1","yeast","cellular_component","P1_zeroshot",1
"Mistral 7B","P32528","DUR1","yeast","cellular_component","P2_constrained",0.841
"Mistral 7B","P32528","DUR1","yeast","cellular_component","P3_fewshot",0.619
"Mistral 7B","P32528","DUR1","yeast","cellular_component","P4_cot",0.841
"Mistral 7B","P32528","DUR1","yeast","cellular_component","P5_selection",1
"Mistral 7B","Q06815","MRL1","yeast","molecular_function","P1_zeroshot",0.21
"Mistral 7B","Q06815","MRL1","yeast","molecular_function","P2_constrained",0.21
"Mistral 7B","Q06815","MRL1","yeast","molecular_function","P3_fewshot",0.193
"Mistral 7B","Q06815","MRL1","yeast","molecular_function","P4_cot",0.149
"Mistral 7B","Q06815","MRL1","yeast","molecular_function","P5_selection",0.357
"Mistral 7B","Q06815","MRL1","yeast","biological_process","P1_zeroshot",0.728
"Mistral 7B","Q06815","MRL1","yeast","biological_process","P2_constrained",0.403
"Mistral 7B","Q06815","MRL1","yeast","biological_process","P3_fewshot",0.134
"Mistral 7B","Q06815","MRL1","yeast","biological_process","P4_cot",0.231
"Mistral 7B","Q06815","MRL1","yeast","biological_process","P5_selection",0.728
"Mistral 7B","Q06815","MRL1","yeast","cellular_component","P1_zeroshot",0.341
"Mistral 7B","Q06815","MRL1","yeast","cellular_component","P2_constrained",0.296
"Mistral 7B","Q06815","MRL1","yeast","cellular_component","P3_fewshot",0.475
"Mistral 7B","Q06815","MRL1","yeast","cellular_component","P4_cot",0.351
"Mistral 7B","Q06815","MRL1","yeast","cellular_component","P5_selection",0.602
"Mistral 7B","Q06629","HDA2","yeast","molecular_function","P1_zeroshot",0.423
"Mistral 7B","Q06629","HDA2","yeast","molecular_function","P2_constrained",0.176
"Mistral 7B","Q06629","HDA2","yeast","molecular_function","P3_fewshot",0.243
"Mistral 7B","Q06629","HDA2","yeast","molecular_function","P4_cot",0.253
"Mistral 7B","Q06629","HDA2","yeast","molecular_function","P5_selection",0.482
"Mistral 7B","Q06629","HDA2","yeast","biological_process","P1_zeroshot",0.259
"Mistral 7B","Q06629","HDA2","yeast","biological_process","P2_constrained",0.405
"Mistral 7B","Q06629","HDA2","yeast","biological_process","P3_fewshot",0.274
"Mistral 7B","Q06629","HDA2","yeast","biological_process","P4_cot",0.301
"Mistral 7B","Q06629","HDA2","yeast","biological_process","P5_selection",0.361
"Mistral 7B","Q06629","HDA2","yeast","cellular_component","P1_zeroshot",0.621
"Mistral 7B","Q06629","HDA2","yeast","cellular_component","P2_constrained",0.733
"Mistral 7B","Q06629","HDA2","yeast","cellular_component","P3_fewshot",0.686
"Mistral 7B","Q06629","HDA2","yeast","cellular_component","P4_cot",0.715
"Mistral 7B","Q06629","HDA2","yeast","cellular_component","P5_selection",0.539
"Mistral 7B","P53604","MSO1","yeast","biological_process","P1_zeroshot",0.155
"Mistral 7B","P53604","MSO1","yeast","biological_process","P2_constrained",0.263
"Mistral 7B","P53604","MSO1","yeast","biological_process","P3_fewshot",0.243
"Mistral 7B","P53604","MSO1","yeast","biological_process","P4_cot",0.156
"Mistral 7B","P53604","MSO1","yeast","biological_process","P5_selection",0.204
"Mistral 7B","P53604","MSO1","yeast","cellular_component","P1_zeroshot",0.32
"Mistral 7B","P53604","MSO1","yeast","cellular_component","P2_constrained",0
"Mistral 7B","P53604","MSO1","yeast","cellular_component","P3_fewshot",0.502
"Mistral 7B","P53604","MSO1","yeast","cellular_component","P4_cot",0.407
"Mistral 7B","P53604","MSO1","yeast","cellular_component","P5_selection",0.64
"Mistral 7B","Q03153","ATP25","yeast","biological_process","P1_zeroshot",0.122
"Mistral 7B","Q03153","ATP25","yeast","biological_process","P2_constrained",0.177
"Mistral 7B","Q03153","ATP25","yeast","biological_process","P3_fewshot",0.148
"Mistral 7B","Q03153","ATP25","yeast","biological_process","P4_cot",0.169
"Mistral 7B","Q03153","ATP25","yeast","biological_process","P5_selection",0.236
"Mistral 7B","Q03153","ATP25","yeast","cellular_component","P1_zeroshot",0.357
"Mistral 7B","Q03153","ATP25","yeast","cellular_component","P2_constrained",0.569
"Mistral 7B","Q03153","ATP25","yeast","cellular_component","P3_fewshot",0.428
"Mistral 7B","Q03153","ATP25","yeast","cellular_component","P4_cot",0.368
"Mistral 7B","Q03153","ATP25","yeast","cellular_component","P5_selection",0.556
"Mistral 7B","P40318","DOA10","yeast","molecular_function","P1_zeroshot",0.242
"Mistral 7B","P40318","DOA10","yeast","molecular_function","P2_constrained",0.36
"Mistral 7B","P40318","DOA10","yeast","molecular_function","P3_fewshot",0.107
"Mistral 7B","P40318","DOA10","yeast","molecular_function","P4_cot",0.154
"Mistral 7B","P40318","DOA10","yeast","molecular_function","P5_selection",0.248
"Mistral 7B","P40318","DOA10","yeast","biological_process","P1_zeroshot",0.084
"Mistral 7B","P40318","DOA10","yeast","biological_process","P2_constrained",0.211
"Mistral 7B","P40318","DOA10","yeast","biological_process","P3_fewshot",0.062
"Mistral 7B","P40318","DOA10","yeast","biological_process","P4_cot",0.1
"Mistral 7B","P40318","DOA10","yeast","biological_process","P5_selection",0.253
"Mistral 7B","P40318","DOA10","yeast","cellular_component","P1_zeroshot",0.428
"Mistral 7B","P40318","DOA10","yeast","cellular_component","P2_constrained",0.334
"Mistral 7B","P40318","DOA10","yeast","cellular_component","P3_fewshot",0.524
"Mistral 7B","P40318","DOA10","yeast","cellular_component","P4_cot",0.219
"Mistral 7B","P40318","DOA10","yeast","cellular_component","P5_selection",0.676
"Mistral 7B","P38247","SLM4","yeast","molecular_function","P1_zeroshot",0.128
"Mistral 7B","P38247","SLM4","yeast","molecular_function","P2_constrained",0.128
"Mistral 7B","P38247","SLM4","yeast","molecular_function","P3_fewshot",0.246
"Mistral 7B","P38247","SLM4","yeast","molecular_function","P4_cot",0.368
"Mistral 7B","P38247","SLM4","yeast","molecular_function","P5_selection",0.788
"Mistral 7B","P38247","SLM4","yeast","biological_process","P1_zeroshot",0.086
"Mistral 7B","P38247","SLM4","yeast","biological_process","P2_constrained",0.096
"Mistral 7B","P38247","SLM4","yeast","biological_process","P3_fewshot",0.195
"Mistral 7B","P38247","SLM4","yeast","biological_process","P4_cot",0.207
"Mistral 7B","P38247","SLM4","yeast","biological_process","P5_selection",0.365
"Mistral 7B","P38247","SLM4","yeast","cellular_component","P1_zeroshot",0.334
"Mistral 7B","P38247","SLM4","yeast","cellular_component","P2_constrained",0.649
"Mistral 7B","P38247","SLM4","yeast","cellular_component","P3_fewshot",0.497
"Mistral 7B","P38247","SLM4","yeast","cellular_component","P4_cot",0.581
"Mistral 7B","P38247","SLM4","yeast","cellular_component","P5_selection",0.523
"Mistral 7B","Q12211","PUS1","yeast","molecular_function","P1_zeroshot",0.049
"Mistral 7B","Q12211","PUS1","yeast","molecular_function","P2_constrained",0.036
"Mistral 7B","Q12211","PUS1","yeast","molecular_function","P3_fewshot",0.168
"Mistral 7B","Q12211","PUS1","yeast","molecular_function","P4_cot",0.045
"Mistral 7B","Q12211","PUS1","yeast","molecular_function","P5_selection",0.358
"Mistral 7B","Q12211","PUS1","yeast","biological_process","P1_zeroshot",0.246
"Mistral 7B","Q12211","PUS1","yeast","biological_process","P2_constrained",0.215
"Mistral 7B","Q12211","PUS1","yeast","biological_process","P3_fewshot",0.387
"Mistral 7B","Q12211","PUS1","yeast","biological_process","P4_cot",0.424
"Mistral 7B","Q12211","PUS1","yeast","biological_process","P5_selection",0.243
"Mistral 7B","Q12211","PUS1","yeast","cellular_component","P1_zeroshot",0.616
"Mistral 7B","Q12211","PUS1","yeast","cellular_component","P2_constrained",0.616
"Mistral 7B","Q12211","PUS1","yeast","cellular_component","P3_fewshot",0.694
"Mistral 7B","Q12211","PUS1","yeast","cellular_component","P4_cot",0.616
"Mistral 7B","Q12211","PUS1","yeast","cellular_component","P5_selection",1
"Mistral 7B","P33760","PEX6","yeast","molecular_function","P1_zeroshot",0.1
"Mistral 7B","P33760","PEX6","yeast","molecular_function","P2_constrained",0.104
"Mistral 7B","P33760","PEX6","yeast","molecular_function","P3_fewshot",0.146
"Mistral 7B","P33760","PEX6","yeast","molecular_function","P4_cot",0.13
"Mistral 7B","P33760","PEX6","yeast","molecular_function","P5_selection",0.153
"Mistral 7B","P33760","PEX6","yeast","biological_process","P1_zeroshot",0.159
"Mistral 7B","P33760","PEX6","yeast","biological_process","P2_constrained",0.119
"Mistral 7B","P33760","PEX6","yeast","biological_process","P3_fewshot",0.184
